tentinh,wb_poverty,count,tax_amount
Đắk Nông,normal,596973.6666666666,2000
Đắk Nông,upper-middle,46787.53333333333,2000
Đồng Nai,lower-middle,2499.2,2000
Đồng Nai,normal,3024577.6666666665,2000
Đồng Nai,upper-middle,13758.133333333333,2000
Đồng Tháp,lower-middle,1819,2000
Đồng Tháp,normal,1534092.8,2000
Đồng Tháp,upper-middle,10305.199999999999,2000
An Giang,normal,1876465.6666666667,3000
An Giang,upper-middle,22236.333333333332,3000
Bà Rịa - Vũng Tàu,lower-middle,4204,3000
Bà Rịa - Vũng Tàu,normal,1129372.3333333333,3000
Bà Rịa - Vũng Tàu,upper-middle,20082.666666666668,3000
Bình Dương,normal,2814091.1333333333,3000
Bình Dương,upper-middle,3429.866666666667,3000
Bình Phước,extreme poverty,1697.6666666666667,3000
Bình Phước,lower-middle,2342,3000
Bình Phước,normal,994868.8,3000
Bình Phước,upper-middle,10199.533333333333,3000
Bình Thuận,normal,1223288,3000
Bình Định,extreme poverty,12540.866666666667,3000
Bình Định,lower-middle,26271.666666666668,3000
Bình Định,normal,1353950.7333333334,3000
Bình Định,upper-middle,89095.73333333334,3000
Bạc Liêu,extreme poverty,2526.666666666667,3000
Bạc Liêu,lower-middle,3259.733333333333,3000
Bạc Liêu,normal,866002.1333333333,3000
Bạc Liêu,upper-middle,19727.466666666667,3000
Bắc Giang,lower-middle,8147.2,3000
Bắc Giang,normal,1730013.4666666668,3000
Bắc Giang,upper-middle,35991.333333333336,3000
Bắc Kạn,extreme poverty,14385.6,3000
Bắc Kạn,lower-middle,32567.666666666668,3000
Bắc Kạn,normal,214210.26666666666,3000
Bắc Kạn,upper-middle,51194.46666666667,3000
Bắc Ninh,extreme poverty,2296,3000
Bắc Ninh,lower-middle,6875,3000
Bắc Ninh,normal,1523848,3000
Bắc Ninh,upper-middle,21222,3000
Bến Tre,extreme poverty,3928,3000
Bến Tre,lower-middle,13822,3000
Bến Tre,normal,1109718.2666666666,3000
Bến Tre,upper-middle,72183.73333333334,3000
Cao Bằng,extreme poverty,12028.666666666666,3000
Cao Bằng,lower-middle,35247.26666666667,3000
Cao Bằng,normal,390505.8,3000
Cao Bằng,upper-middle,95432.26666666666,3000
Cà Mau,lower-middle,13014.6,3000
Cà Mau,normal,1047633.5333333333,3000
Cà Mau,upper-middle,87357.86666666667,3000
Cần Thơ,extreme poverty,1632,3000
Cần Thơ,normal,1431387.7333333334,3000
Cần Thơ,upper-middle,15626.266666666666,3000
Gia Lai,extreme poverty,18722.6,3000
Gia Lai,lower-middle,38837.4,3000
Gia Lai,normal,1358443.3333333333,3000
Gia Lai,upper-middle,195452.66666666666,3000
Hoà Bình,extreme poverty,3592.5333333333333,3000
Hoà Bình,lower-middle,7523.8,3000
Hoà Bình,normal,775118.4,3000
Hoà Bình,upper-middle,52208.26666666667,3000
Hà Giang,extreme poverty,13124.066666666666,3000
Hà Giang,lower-middle,52528.799999999996,3000
Hà Giang,normal,664425.5333333333,3000
Hà Giang,upper-middle,153403.6,3000
Hà Nam,extreme poverty,1143.8666666666666,3000
Hà Nam,lower-middle,4903.533333333333,3000
Hà Nam,normal,808718.1333333333,3000
Hà Nam,upper-middle,24550.466666666667,3000
Hà Nội,lower-middle,16061,3000
Hà Nội,normal,8608610.333333334,3000
Hà Nội,upper-middle,81763.66666666667,3000
Hà Tĩnh,extreme poverty,6449.6,3000
Hà Tĩnh,lower-middle,14161.333333333334,3000
Hà Tĩnh,normal,1131425,3000
Hà Tĩnh,upper-middle,109058.06666666667,3000
Hưng Yên,extreme poverty,6636.533333333333,3000
Hưng Yên,lower-middle,15121.8,3000
Hưng Yên,normal,1345929.5333333334,3000
Hưng Yên,upper-middle,31494.13333333333,3000
Hải Dương,extreme poverty,7104.333333333333,3000
Hải Dương,lower-middle,10391.8,3000
Hải Dương,normal,2100069.6666666665,3000
Hải Dương,upper-middle,44841.2,3000
Hải Phòng,extreme poverty,2041.8,3000
Hải Phòng,lower-middle,18050.2,3000
Hải Phòng,normal,1975177.2,3000
Hải Phòng,upper-middle,33472.8,3000
Hậu Giang,extreme poverty,1903.1999999999998,3000
Hậu Giang,lower-middle,11511.333333333332,3000
Hậu Giang,normal,616526.6666666666,3000
Hậu Giang,upper-middle,28156.8,3000
Hồ Chí Minh,normal,8794113,3000
Khánh Hòa,normal,1192853,3000
Kiên Giang,lower-middle,3613.2,3000
Kiên Giang,normal,1730163.2666666666,3000
Kiên Giang,upper-middle,34677.53333333333,3000
Kon Tum,extreme poverty,7491.5999999999995,3000
Kon Tum,lower-middle,20308.8,3000
Kon Tum,normal,479928.06666666665,3000
Kon Tum,upper-middle,45607.53333333333,3000
Lai Châu,extreme poverty,4680.533333333333,3000
Lai Châu,lower-middle,26319.333333333332,3000
Lai Châu,normal,357568.2,3000
Lai Châu,upper-middle,84861.93333333333,3000
Long An,extreme poverty,1688.4,3000
Long An,lower-middle,5258.666666666667,3000
Long An,normal,1641864.8666666667,3000
Long An,upper-middle,25050.066666666666,3000
Lào Cai,extreme poverty,6607.333333333333,3000
Lào Cai,lower-middle,11425.733333333334,3000
Lào Cai,normal,660106.5333333333,3000
Lào Cai,upper-middle,75886.40000000001,3000
Lâm Đồng,lower-middle,6753.333333333334,3000
Lâm Đồng,normal,1248302.8666666667,3000
Lâm Đồng,upper-middle,48004.8,3000
Lạng Sơn,extreme poverty,5489.4000000000005,3000
Lạng Sơn,lower-middle,12268.6,3000
Lạng Sơn,normal,599578.5333333333,3000
Lạng Sơn,upper-middle,101441.46666666666,3000
Nam Định,extreme poverty,1988.1333333333334,3000
Nam Định,lower-middle,1654.0666666666666,3000
Nam Định,normal,1697658.8666666667,3000
Nam Định,upper-middle,80422.93333333333,3000
Nghệ An,extreme poverty,11642.466666666667,3000
Nghệ An,lower-middle,40466.6,3000
Nghệ An,normal,2767669.933333333,3000
Nghệ An,upper-middle,195085,3000
Ninh Bình,extreme poverty,1480,3000
Ninh Bình,lower-middle,6203.333333333333,3000
Ninh Bình,normal,965284.6,3000
Ninh Bình,upper-middle,28958.066666666666,3000
Ninh Thuận,extreme poverty,8941.866666666667,3000
Ninh Thuận,lower-middle,12601.2,3000
Ninh Thuận,normal,550653,3000
Ninh Thuận,upper-middle,44820.933333333334,3000
Phú Thọ,extreme poverty,1698.2666666666667,3000
Phú Thọ,lower-middle,33135.933333333334,3000
Phú Thọ,normal,1418961.6,3000
Phú Thọ,upper-middle,71237.2,3000
Phú Yên,extreme poverty,4685.066666666667,3000
Phú Yên,lower-middle,9286,3000
Phú Yên,normal,813234.6,3000
Phú Yên,upper-middle,32934.333333333336,3000
Quảng Bình,extreme poverty,19992,3000
Quảng Bình,lower-middle,15695.933333333332,3000
Quảng Bình,normal,751803.2,3000
Quảng Bình,upper-middle,30071.866666666665,3000
Quảng Nam,lower-middle,18186.066666666666,3000
Quảng Nam,normal,1401354.8,3000
Quảng Nam,upper-middle,65100.13333333333,3000
Quảng Ngãi,extreme poverty,5644.8,3000
Quảng Ngãi,lower-middle,15739.2,3000
Quảng Ngãi,normal,1083596.4666666666,3000
Quảng Ngãi,upper-middle,87585.53333333334,3000
Quảng Ninh,extreme poverty,6112.133333333333,3000
Quảng Ninh,lower-middle,6963.6,3000
Quảng Ninh,normal,1332943.2666666666,3000
Quảng Ninh,upper-middle,9366,3000
Quảng Trị,extreme poverty,2746.2666666666664,3000
Quảng Trị,lower-middle,9241.866666666667,3000
Quảng Trị,normal,619202.9333333333,3000
Quảng Trị,upper-middle,35366.933333333334,3000
Sóc Trăng,lower-middle,5547.6,3000
Sóc Trăng,normal,1058134.8666666667,3000
Sóc Trăng,upper-middle,49014.53333333333,3000
Sơn La,extreme poverty,40932.73333333333,3000
Sơn La,lower-middle,71616.73333333334,3000
Sơn La,normal,940364.0666666667,3000
Sơn La,upper-middle,202092.46666666667,3000
Thanh Hóa,normal,3557610,3000
Thái Bình,normal,1605110.4666666666,3000
Thái Bình,upper-middle,23126.533333333333,3000
Thái Nguyên,lower-middle,1332.8,3000
Thái Nguyên,normal,1251273.2,3000
Thái Nguyên,upper-middle,40402,3000
Thừa Thiên Huế,extreme poverty,5096.266666666666,3000
Thừa Thiên Huế,lower-middle,7283.2,3000
Thừa Thiên Huế,normal,1077662.8666666667,3000
Thừa Thiên Huế,upper-middle,47732.666666666664,3000
Tiền Giang,extreme poverty,3950.8,3000
Tiền Giang,lower-middle,13496.8,3000
Tiền Giang,normal,1686136.4,3000
Tiền Giang,upper-middle,60373,3000
Trà Vinh,extreme poverty,5096.866666666667,3000
Trà Vinh,lower-middle,3546.2,3000
Trà Vinh,normal,918020.4,3000
Trà Vinh,upper-middle,48974.53333333333,3000
Tuyên Quang,extreme poverty,5847.466666666667,3000
Tuyên Quang,lower-middle,18480.133333333335,3000
Tuyên Quang,normal,733889.5333333333,3000
Tuyên Quang,upper-middle,46304.86666666667,3000
Tây Ninh,lower-middle,1294.1333333333334,3000
Tây Ninh,normal,1112847.0666666667,3000
Tây Ninh,upper-middle,15367.8,3000
Vĩnh Long,lower-middle,5035.066666666667,3000
Vĩnh Long,normal,1004661.8,3000
Vĩnh Long,upper-middle,62063.13333333333,3000
Vĩnh Phúc,extreme poverty,3060.0666666666666,3000
Vĩnh Phúc,lower-middle,3641.133333333333,3000
Vĩnh Phúc,normal,1169846.2,3000
Vĩnh Phúc,upper-middle,30046.6,3000
Yên Bái,extreme poverty,2071,3000
Yên Bái,lower-middle,8426.2,3000
Yên Bái,normal,794229.4,3000
Yên Bái,upper-middle,68908.4,3000
Điện Biên,extreme poverty,5925,3000
Điện Biên,lower-middle,27343.466666666667,3000
Điện Biên,normal,415715.73333333334,3000
Điện Biên,upper-middle,160721.8,3000
Đà Nẵng,normal,1190414,3000
Đắk Lắk,extreme poverty,8502.533333333333,3000
Đắk Lắk,lower-middle,23508.533333333333,3000
Đắk Lắk,normal,1626789,3000
Đắk Lắk,upper-middle,187645.93333333332,3000
Đắk Nông,extreme poverty,6546.266666666666,3000
Đắk Nông,lower-middle,8281.533333333333,3000
Đắk Nông,normal,593769,3000
Đắk Nông,upper-middle,49992.2,3000
Đồng Nai,lower-middle,2499.2,3000
Đồng Nai,normal,3021520.0666666664,3000
Đồng Nai,upper-middle,16815.733333333334,3000
Đồng Tháp,extreme poverty,1819,3000
Đồng Tháp,normal,1532328.8,3000
Đồng Tháp,upper-middle,12069.199999999999,3000
An Giang,normal,1874636.4666666668,4000
An Giang,upper-middle,24065.533333333333,4000
Bà Rịa - Vũng Tàu,extreme poverty,1804,4000
Bà Rịa - Vũng Tàu,lower-middle,2400,4000
Bà Rịa - Vũng Tàu,normal,1127587.8,4000
Bà Rịa - Vũng Tàu,upper-middle,21867.2,4000
Bình Dương,normal,2807570.2666666666,4000
Bình Dương,upper-middle,9950.733333333334,4000
Bình Phước,extreme poverty,3181.4,4000
Bình Phước,lower-middle,858.2666666666667,4000
Bình Phước,normal,993240.4,4000
Bình Phước,upper-middle,11827.933333333334,4000
Bình Thuận,normal,1223288,4000
Bình Định,extreme poverty,19500.466666666667,4000
Bình Định,lower-middle,22379.266666666666,4000
Bình Định,normal,1350991.0666666667,4000
Bình Định,upper-middle,88988.2,4000
Bạc Liêu,extreme poverty,2526.666666666667,4000
Bạc Liêu,lower-middle,3259.733333333333,4000
Bạc Liêu,normal,866002.1333333333,4000
Bạc Liêu,upper-middle,19727.466666666667,4000
Bắc Giang,lower-middle,8147.2,4000
Bắc Giang,normal,1727848.1333333333,4000
Bắc Giang,upper-middle,38156.66666666667,4000
Bắc Kạn,extreme poverty,17356.8,4000
Bắc Kạn,lower-middle,31558.2,4000
Bắc Kạn,normal,212384.26666666666,4000
Bắc Kạn,upper-middle,51058.73333333334,4000
Bắc Ninh,extreme poverty,2296,4000
Bắc Ninh,lower-middle,6875,4000
Bắc Ninh,normal,1522580.1333333333,4000
Bắc Ninh,upper-middle,22489.866666666665,4000
Bến Tre,extreme poverty,5364.2,4000
Bến Tre,lower-middle,16342.066666666666,4000
Bến Tre,normal,1108206.4,4000
Bến Tre,upper-middle,69739.33333333333,4000
Cao Bằng,extreme poverty,15707,4000
Cao Bằng,lower-middle,40885.86666666667,4000
Cao Bằng,normal,384205.13333333336,4000
Cao Bằng,upper-middle,92416,4000
Cà Mau,extreme poverty,1996.7333333333333,4000
Cà Mau,lower-middle,14068.066666666668,4000
Cà Mau,normal,1047633.5333333333,4000
Cà Mau,upper-middle,84307.66666666667,4000
Cần Thơ,extreme poverty,1632,4000
Cần Thơ,normal,1427291.7333333334,4000
Cần Thơ,upper-middle,19722.266666666666,4000
Gia Lai,extreme poverty,20734.866666666665,4000
Gia Lai,lower-middle,38492.066666666666,4000
Gia Lai,normal,1354852.4,4000
Gia Lai,upper-middle,197376.66666666666,4000
Hoà Bình,extreme poverty,3592.5333333333333,4000
Hoà Bình,lower-middle,18066.866666666665,4000
Hoà Bình,normal,773273.1333333333,4000
Hoà Bình,upper-middle,43510.46666666667,4000
Hà Giang,extreme poverty,15075.666666666666,4000
Hà Giang,lower-middle,66564.66666666666,4000
Hà Giang,normal,658719.8666666667,4000
Hà Giang,upper-middle,143121.8,4000
Hà Nam,extreme poverty,3828.133333333333,4000
Hà Nam,lower-middle,3865.7999999999997,4000
Hà Nam,normal,803481.3333333334,4000
Hà Nam,upper-middle,28140.733333333334,4000
Hà Nội,lower-middle,16061,4000
Hà Nội,normal,8589135.333333334,4000
Hà Nội,upper-middle,101238.66666666667,4000
Hà Tĩnh,extreme poverty,6449.6,4000
Hà Tĩnh,lower-middle,14161.333333333334,4000
Hà Tĩnh,normal,1126645.3333333333,4000
Hà Tĩnh,upper-middle,113837.73333333334,4000
Hưng Yên,extreme poverty,10127.933333333332,4000
Hưng Yên,lower-middle,13678.4,4000
Hưng Yên,normal,1345929.5333333334,4000
Hưng Yên,upper-middle,29446.13333333333,4000
Hải Dương,extreme poverty,7104.333333333333,4000
Hải Dương,lower-middle,10391.8,4000
Hải Dương,normal,2100069.6666666665,4000
Hải Dương,upper-middle,44841.2,4000
Hải Phòng,extreme poverty,4252.466666666666,4000
Hải Phòng,lower-middle,19809.2,4000
Hải Phòng,normal,1967238.5999999999,4000
Hải Phòng,upper-middle,37441.73333333333,4000
Hậu Giang,extreme poverty,1903.1999999999998,4000
Hậu Giang,lower-middle,12484.533333333333,4000
Hậu Giang,normal,612297.4666666667,4000
Hậu Giang,upper-middle,31412.8,4000
Hồ Chí Minh,normal,8794113,4000
Khánh Hòa,normal,1192853,4000
Kiên Giang,lower-middle,8503.133333333333,4000
Kiên Giang,normal,1723631.7333333334,4000
Kiên Giang,upper-middle,36319.13333333333,4000
Kon Tum,extreme poverty,10286.866666666667,4000
Kon Tum,lower-middle,18431.466666666667,4000
Kon Tum,normal,478945.4,4000
Kon Tum,upper-middle,45672.26666666667,4000
Lai Châu,extreme poverty,7698.733333333334,4000
Lai Châu,lower-middle,28601,4000
Lai Châu,normal,352113.4,4000
Lai Châu,upper-middle,85016.86666666667,4000
Long An,extreme poverty,1688.4,4000
Long An,lower-middle,5258.666666666667,4000
Long An,normal,1640147.0666666667,4000
Long An,upper-middle,26767.86666666667,4000
Lào Cai,extreme poverty,8310.666666666666,4000
Lào Cai,lower-middle,13318.400000000001,4000
Lào Cai,normal,654229.4666666667,4000
Lào Cai,upper-middle,78167.46666666667,4000
Lâm Đồng,lower-middle,8478.533333333333,4000
Lâm Đồng,normal,1244611.4,4000
Lâm Đồng,upper-middle,49971.066666666666,4000
Lạng Sơn,extreme poverty,5489.4000000000005,4000
Lạng Sơn,lower-middle,14848.933333333332,4000
Lạng Sơn,normal,595906.9333333333,4000
Lạng Sơn,upper-middle,102532.73333333334,4000
Nam Định,extreme poverty,1988.1333333333334,4000
Nam Định,lower-middle,6333.533333333334,4000
Nam Định,normal,1695941.8,4000
Nam Định,upper-middle,77460.53333333334,4000
Nghệ An,extreme poverty,18566.466666666667,4000
Nghệ An,lower-middle,41110.066666666666,4000
Nghệ An,normal,2749731.2666666666,4000
Nghệ An,upper-middle,205456.2,4000
Ninh Bình,extreme poverty,1480,4000
Ninh Bình,lower-middle,9650.533333333333,4000
Ninh Bình,normal,965284.6,4000
Ninh Bình,upper-middle,25510.866666666665,4000
Ninh Thuận,extreme poverty,9729.666666666666,4000
Ninh Thuận,lower-middle,15192.133333333333,4000
Ninh Thuận,normal,547815.6666666666,4000
Ninh Thuận,upper-middle,44279.53333333333,4000
Phú Thọ,extreme poverty,8482.866666666667,4000
Phú Thọ,lower-middle,27983.333333333332,4000
Phú Thọ,normal,1416457.2666666666,4000
Phú Thọ,upper-middle,72109.53333333334,4000
Phú Yên,extreme poverty,7396.066666666667,4000
Phú Yên,lower-middle,9543.533333333333,4000
Phú Yên,normal,810554.7333333333,4000
Phú Yên,upper-middle,32645.666666666668,4000
Quảng Bình,extreme poverty,27444.86666666667,4000
Quảng Bình,lower-middle,10540.733333333334,4000
Quảng Bình,normal,750609.2,4000
Quảng Bình,upper-middle,28968.2,4000
Quảng Nam,extreme poverty,2116.133333333333,4000
Quảng Nam,lower-middle,18171.8,4000
Quảng Nam,normal,1392333.2,4000
Quảng Nam,upper-middle,72019.86666666667,4000
Quảng Ngãi,extreme poverty,5644.8,4000
Quảng Ngãi,lower-middle,17173.2,4000
Quảng Ngãi,normal,1081964.4666666666,4000
Quảng Ngãi,upper-middle,87783.53333333334,4000
Quảng Ninh,extreme poverty,8356.133333333333,4000
Quảng Ninh,lower-middle,4719.6,4000
Quảng Ninh,normal,1330583.4666666666,4000
Quảng Ninh,upper-middle,11725.800000000001,4000
Quảng Trị,extreme poverty,4994.066666666667,4000
Quảng Trị,lower-middle,6994.066666666667,4000
Quảng Trị,normal,619202.9333333333,4000
Quảng Trị,upper-middle,35366.933333333334,4000
Sóc Trăng,extreme poverty,1410,4000
Sóc Trăng,lower-middle,8260,4000
Sóc Trăng,normal,1051349.7333333334,4000
Sóc Trăng,upper-middle,51677.26666666666,4000
Sơn La,extreme poverty,48889.53333333333,4000
Sơn La,lower-middle,77295.86666666667,4000
Sơn La,normal,929750.0666666667,4000
Sơn La,upper-middle,199070.53333333333,4000
Thanh Hóa,normal,3557610,4000
Thái Bình,normal,1604329.4,4000
Thái Bình,upper-middle,23907.6,4000
Thái Nguyên,lower-middle,1332.8,4000
Thái Nguyên,normal,1249504.1333333333,4000
Thái Nguyên,upper-middle,42171.066666666666,4000
Thừa Thiên Huế,extreme poverty,5096.266666666666,4000
Thừa Thiên Huế,lower-middle,7283.2,4000
Thừa Thiên Huế,normal,1076057.2666666666,4000
Thừa Thiên Huế,upper-middle,49338.26666666666,4000
Tiền Giang,extreme poverty,3950.8,4000
Tiền Giang,lower-middle,13496.8,4000
Tiền Giang,normal,1679665.9333333333,4000
Tiền Giang,upper-middle,66843.46666666666,4000
Trà Vinh,extreme poverty,5096.866666666667,4000
Trà Vinh,lower-middle,3546.2,4000
Trà Vinh,normal,912037.0666666667,4000
Trà Vinh,upper-middle,54957.86666666667,4000
Tuyên Quang,extreme poverty,8846.4,4000
Tuyên Quang,lower-middle,17837.266666666666,4000
Tuyên Quang,normal,733889.5333333333,4000
Tuyên Quang,upper-middle,43948.8,4000
Tây Ninh,lower-middle,1294.1333333333334,4000
Tây Ninh,normal,1112847.0666666667,4000
Tây Ninh,upper-middle,15367.8,4000
Vĩnh Long,lower-middle,5035.066666666667,4000
Vĩnh Long,normal,1001895.6666666666,4000
Vĩnh Long,upper-middle,64829.26666666667,4000
Vĩnh Phúc,extreme poverty,4994.133333333333,4000
Vĩnh Phúc,lower-middle,1707.0666666666666,4000
Vĩnh Phúc,normal,1169846.2,4000
Vĩnh Phúc,upper-middle,30046.6,4000
Yên Bái,extreme poverty,2071,4000
Yên Bái,lower-middle,10459.4,4000
Yên Bái,normal,790314.8,4000
Yên Bái,upper-middle,70789.8,4000
Điện Biên,extreme poverty,5925,4000
Điện Biên,lower-middle,35429.4,4000
Điện Biên,normal,405387.13333333336,4000
Điện Biên,upper-middle,162964.46666666667,4000
Đà Nẵng,normal,1190414,4000
Đắk Lắk,extreme poverty,13645.733333333334,4000
Đắk Lắk,lower-middle,22853.533333333333,4000
Đắk Lắk,normal,1624038.0666666667,4000
Đắk Lắk,upper-middle,185908.66666666666,4000
Đắk Nông,extreme poverty,6546.266666666666,4000
Đắk Nông,lower-middle,8281.533333333333,4000
Đắk Nông,normal,589766.8,4000
Đắk Nông,upper-middle,53994.4,4000
Đồng Nai,lower-middle,2499.2,4000
Đồng Nai,normal,3018463.6666666665,4000
Đồng Nai,upper-middle,19872.13333333333,4000
Đồng Tháp,extreme poverty,1819,4000
Đồng Tháp,normal,1530213.7333333334,4000
Đồng Tháp,upper-middle,14184.266666666666,4000
An Giang,normal,1870333.5333333334,5000
An Giang,upper-middle,28368.466666666667,5000
